id,cand_1,cand_2,cand_3,cand_4,cand_5,cand_6,cand_7,cand_8,cand_9,cand_10,cand_11,cand_12,cand_13,cand_14,cand_15,cand_16,total_suf,blanco,nulo,juntaId
13209,107,2,6,4,2,17,1,1,46,1,3,21,2,2,0,6,249,7,21,17354
14068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26765
14081,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,26766
14088,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,36,0,1,26767
14099,1,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,38,0,1,26768
14108,1,0,0,0,0,3,0,0,22,0,0,0,0,0,0,1,31,0,4,26769
14120,6,0,0,0,0,1,1,0,14,0,0,0,0,0,0,0,23,0,1,26770
14132,56,3,1,0,1,0,0,0,141,0,1,1,6,0,0,10,245,8,17,26771
14144,77,1,0,0,0,1,0,0,106,0,0,5,0,0,0,1,212,4,17,26772
14152,13,0,0,0,0,0,0,0,49,0,0,0,0,0,0,2,76,3,9,26773
14164,27,0,0,0,0,0,0,0,56,0,0,2,0,1,0,1,93,4,2,26774
14177,10,0,0,1,0,0,0,0,40,0,0,0,0,0,0,2,59,2,4,26775
14183,16,2,0,0,0,0,0,0,30,0,0,0,0,0,0,1,51,0,2,26776
14195,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,77,3,4,26777
14207,2,0,0,0,0,0,0,0,55,0,0,1,0,0,0,0,59,1,0,26778
14219,1,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,33,1,4,26779
14231,7,0,0,0,0,0,0,0,18,0,0,1,0,0,0,0,27,1,0,26780
14238,2,0,0,0,0,2,0,0,141,0,0,0,1,0,0,0,173,9,18,26781
14249,1,0,0,0,0,1,0,0,137,0,0,3,1,0,0,1,157,8,5,26782
14260,0,0,0,0,1,0,0,0,48,0,0,2,0,2,0,1,72,2,16,26783
14271,2,0,0,0,0,0,0,0,63,0,0,6,0,0,0,0,81,3,7,26784
14283,20,1,1,0,1,2,1,2,170,1,0,5,10,2,1,3,264,25,19,26785
14295,13,1,0,0,0,4,0,0,183,0,0,8,1,1,1,3,241,13,13,26786
14307,8,4,0,1,2,4,2,2,187,1,0,8,6,1,0,1,263,4,32,26787
14315,4,1,0,0,0,0,0,0,215,1,0,15,2,0,0,0,257,5,14,26788
14325,8,0,0,1,1,3,1,0,185,1,0,12,2,0,1,1,277,14,47,26789
14337,12,1,0,0,0,3,1,0,192,0,0,7,7,0,0,1,249,14,11,26790
14344,11,1,2,1,2,0,1,0,209,3,0,7,7,1,0,1,286,11,30,26791
14354,10,2,1,1,0,1,1,2,195,1,0,11,3,0,0,1,245,7,9,26792
14366,1,0,0,0,0,2,0,0,81,0,0,6,1,0,0,0,91,0,0,26793
14376,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,68,1,2,26794
14387,2,0,0,0,0,1,0,0,72,0,0,2,0,0,0,0,77,0,0,26795
14398,1,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,63,5,11,26796
14410,0,0,0,0,0,1,0,0,48,0,0,0,0,0,0,0,49,0,0,26797
14423,0,0,1,2,0,0,1,0,50,0,0,2,1,0,0,0,73,8,8,26798
14435,1,0,0,0,0,1,0,0,73,0,0,4,0,1,0,0,85,3,2,26799
14445,0,0,0,0,1,0,0,0,87,1,0,0,0,0,0,0,91,2,0,26800
14456,3,0,0,0,1,1,0,0,85,0,0,0,0,0,0,1,91,0,0,26801
14467,3,0,0,0,0,1,0,0,62,0,0,0,0,0,0,1,78,8,3,26802
14479,3,0,0,0,0,0,0,0,61,0,0,1,0,0,0,0,72,3,4,26803
14491,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,27,0,0,26804
14500,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,32,0,0,26805
14510,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,32,2,2,26806
14522,6,2,0,0,0,0,1,0,26,0,0,0,0,0,0,0,37,0,2,26807
14534,5,0,0,0,0,0,0,0,28,0,0,0,0,0,0,1,34,0,0,26808
14544,8,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,46,0,0,26809
14556,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,0,26810
14567,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,35,1,1,26811
14576,12,0,0,0,1,0,0,0,176,1,0,2,1,0,0,2,201,2,4,26812
14592,7,0,0,0,0,0,0,0,168,0,0,0,1,0,0,2,183,2,3,26813
14600,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,56,0,1,26814
14609,0,0,0,0,1,0,0,0,57,0,0,0,0,0,0,0,58,0,0,26815
14621,1,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,89,4,3,26816
14628,2,0,0,0,0,1,0,0,66,0,0,0,0,0,0,0,71,0,2,26817
14637,1,0,0,0,0,2,0,0,16,0,0,2,0,0,0,0,23,0,2,26818
14648,1,0,0,0,0,1,0,0,15,0,0,1,0,0,0,0,23,2,3,26819
14666,1,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,59,0,2,26820
14678,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,61,0,0,26821
14692,0,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,42,1,1,26822
14911,23,4,1,1,0,7,1,0,167,0,0,0,8,4,0,1,254,14,23,26840
14921,13,5,1,0,2,14,2,0,169,1,0,9,4,0,0,1,241,11,9,26841
14932,20,3,1,0,1,8,2,0,165,1,0,11,3,0,0,3,263,9,36,26842
14944,16,3,4,0,0,5,3,0,179,1,0,10,7,0,0,2,251,6,15,26843
14955,4,2,0,1,0,2,2,0,48,1,0,4,1,0,0,0,76,3,8,26844
14970,1,0,0,0,0,0,0,0,20,0,0,1,7,0,0,0,36,5,2,26845
14981,3,0,0,0,0,2,1,0,33,0,0,2,1,0,0,0,42,0,0,26846
14994,2,0,0,0,0,0,0,0,24,0,0,0,9,0,0,1,48,7,5,26847
15006,0,1,0,0,0,0,0,0,34,0,0,0,7,0,0,0,50,3,5,26848
15019,2,1,1,0,0,0,0,0,38,0,0,0,4,0,0,0,50,2,2,26849
15032,5,1,0,0,0,0,0,0,43,0,0,0,1,0,0,0,55,1,4,26850
15043,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,27,1,2,26851
15055,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,37,1,3,26852
15065,2,0,0,0,0,0,0,0,38,0,0,0,1,0,0,0,42,1,0,26853
15074,5,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,29,0,0,26854
15083,0,0,0,0,0,0,0,0,10,0,0,0,46,0,0,0,60,1,3,26855
15092,0,0,0,0,0,0,0,0,20,0,0,4,34,0,0,0,61,2,1,26856
15104,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,16,0,1,26857
15116,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,30,0,0,26858
15128,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,41,3,0,26859
15139,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,41,3,3,26860
15149,1,2,0,0,0,0,0,0,60,0,0,1,0,0,0,0,70,4,2,26861
15157,6,1,0,0,0,2,0,0,54,0,0,1,0,0,0,1,66,0,1,26862
15168,1,0,0,0,0,0,0,0,89,0,0,0,1,0,0,0,99,3,5,26863
15180,0,1,0,0,0,2,0,0,91,0,0,0,0,0,0,0,96,1,1,26864
15192,1,0,1,0,1,0,1,0,37,0,0,1,0,0,0,0,45,1,2,26865
15204,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,41,2,0,26866
15217,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,0,26,0,2,26867
15226,0,0,0,0,0,0,0,0,28,0,0,1,0,0,0,0,29,0,0,26868
15237,1,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,23,0,0,26869
15245,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,17,1,0,26870
15255,1,1,1,0,0,1,0,0,41,0,0,0,2,0,0,0,47,0,0,26871
15265,1,0,0,0,0,0,0,0,38,0,0,0,2,0,0,1,44,0,2,26872
15277,4,0,0,0,0,0,1,0,74,1,0,5,24,1,0,0,131,8,13,26873
15288,3,1,0,0,0,0,0,0,82,0,0,12,19,0,0,0,123,2,4,26874
15301,21,4,0,1,0,1,0,0,179,0,0,11,7,0,0,0,259,15,20,26875
15315,24,1,0,0,0,3,0,0,165,1,0,10,10,0,0,1,231,3,13,26876
15327,19,2,0,0,0,0,0,0,173,2,2,9,3,0,1,1,236,8,16,26877
15339,15,1,0,0,0,3,1,2,186,1,0,7,4,0,0,0,235,2,13,26878
15351,0,0,0,0,0,0,0,1,21,0,0,2,2,0,0,0,31,2,3,26879
15363,3,0,0,0,0,0,0,0,69,1,0,4,2,0,0,0,83,1,3,26880
15375,10,6,0,0,0,0,0,0,73,0,0,2,6,0,0,0,112,5,10,26881
15384,19,7,0,0,0,1,0,0,79,0,0,3,2,0,0,0,114,0,3,26882
15391,3,6,0,0,0,0,1,0,48,0,1,0,1,0,0,0,66,3,3,26883
15402,4,2,0,0,0,0,1,0,56,0,0,0,0,0,0,0,66,0,3,26884
15414,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,27,1,0,26885
15425,1,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,31,0,0,26886
15437,11,1,0,1,0,1,0,0,25,0,0,1,0,0,0,1,48,3,4,26887
15449,13,2,0,0,0,1,0,0,16,0,1,1,1,0,0,0,37,0,2,26888
15457,4,0,0,0,0,1,0,0,103,0,0,0,0,0,0,0,114,3,3,26889
15466,7,0,0,0,0,3,0,0,92,0,0,3,0,0,0,0,109,2,1,26890
15478,22,0,0,0,0,2,0,0,45,0,0,2,0,0,0,0,85,9,5,26891
15490,29,4,0,1,1,3,0,1,43,0,0,2,0,0,1,0,95,4,6,26892
15502,0,0,0,0,0,0,0,0,28,0,0,0,1,0,0,0,32,2,1,26893
15513,0,1,0,0,0,0,0,0,45,0,0,0,0,0,0,0,49,0,3,26894
15518,60,6,0,1,1,6,2,0,126,4,0,16,1,0,0,2,255,17,13,26895
15529,66,4,1,1,2,3,2,1,114,0,1,27,1,1,1,3,252,11,13,26896
15541,46,4,1,1,1,4,0,2,147,2,0,9,1,0,0,3,267,11,35,26897
15553,43,9,0,0,0,7,2,2,137,0,0,12,1,0,0,5,235,5,12,26898
15563,8,1,0,0,1,1,0,0,44,0,0,0,1,0,0,2,63,2,3,26899
15572,19,4,0,0,0,2,0,0,116,1,0,11,2,0,0,0,169,6,8,26900
15582,2,0,0,2,0,0,0,0,44,0,0,2,0,0,0,0,51,1,0,26901
15592,4,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,53,2,1,26902
15605,36,8,1,0,2,14,2,1,168,1,1,13,1,1,2,2,271,4,14,26903
15617,24,8,1,0,0,3,1,1,158,0,1,17,1,1,0,2,231,4,9,26904
15629,48,9,1,0,0,10,0,1,171,0,1,12,0,1,0,3,277,4,16,26905
15640,43,9,1,1,0,19,1,0,142,1,0,22,0,0,0,0,258,9,11,26906
15652,25,8,1,2,0,6,0,0,199,0,1,12,2,1,0,2,281,9,13,26907
15656,20,8,3,1,1,3,0,0,192,0,0,9,0,0,0,0,249,6,6,26908
15667,33,6,0,0,1,4,1,1,177,1,0,15,1,1,0,2,265,7,15,26909
14912,68,2,10,10,0,10,0,1,8,0,0,40,1,0,0,0,268,1,117,14509
14923,68,5,0,5,2,29,2,2,19,0,10,79,2,1,0,3,262,6,31,14510
14938,62,2,8,19,1,16,2,1,27,0,1,102,1,4,1,2,281,7,25,14511
14950,68,1,7,5,1,24,1,2,21,0,0,84,1,3,1,4,258,8,29,14512
14964,71,3,8,19,2,24,2,2,18,0,2,78,2,2,0,0,262,3,26,14513
14976,67,0,18,3,0,20,3,1,22,1,0,83,0,3,0,2,262,7,32,14514
14989,102,3,3,17,0,33,3,0,13,1,2,52,2,1,0,2,263,6,23,14515
15004,53,1,12,13,2,30,0,0,14,0,0,76,1,1,0,4,233,4,22,14516
15016,87,5,4,23,0,23,1,3,18,1,0,70,1,1,0,5,260,3,15,14517
15031,79,1,13,8,0,25,4,2,21,0,0,89,1,2,0,4,277,4,24,14518
15053,88,7,7,17,2,20,1,2,16,0,1,80,2,3,0,4,286,9,27,14519
15063,66,4,11,9,0,21,3,2,17,1,0,74,0,5,0,7,255,2,33,14520
15076,67,3,4,16,0,25,0,0,24,0,0,100,2,1,0,2,276,7,25,14521
15089,59,5,9,11,0,16,2,1,20,0,0,106,3,3,0,0,273,6,32,14522
15101,66,1,5,25,1,26,2,2,13,0,0,97,1,1,0,1,268,0,27,14523
15113,64,2,3,7,0,32,3,1,14,1,0,81,3,2,0,2,250,5,30,14524
15124,95,4,10,12,0,30,3,1,15,0,82,0,2,0,1,1,283,7,20,14525
15137,57,4,12,9,2,20,3,1,17,1,1,87,1,4,0,1,263,9,34,14526
15150,81,3,12,11,1,17,4,0,25,0,2,81,1,1,0,3,268,6,20,14527
15162,56,1,20,14,0,17,2,1,18,1,0,81,0,3,0,1,241,3,23,14528
15176,100,2,9,11,0,12,3,0,21,0,1,65,3,0,0,2,262,5,28,14529
15187,54,3,20,4,1,27,4,1,12,0,1,70,4,7,0,2,248,8,30,14530
15200,85,2,4,14,0,30,0,3,25,0,0,82,1,1,0,3,281,9,22,14531
15214,65,3,14,7,1,31,6,2,20,0,1,87,2,1,0,4,282,5,33,14532
15227,87,4,9,11,0,24,2,0,31,0,0,62,1,1,1,1,262,5,23,14533
15238,49,3,15,3,0,33,2,1,16,1,1,84,6,3,0,1,257,2,37,14534
15246,79,3,8,10,0,16,3,1,18,0,0,78,3,3,1,3,260,7,27,14535
15261,73,1,13,4,0,20,2,0,20,0,1,86,2,4,1,2,281,4,48,14536
15272,72,2,14,6,0,20,2,0,21,0,1,86,1,5,0,2,280,8,40,14537
15281,76,3,6,4,1,24,1,0,19,1,1,73,1,6,0,1,282,3,63,14538
15291,71,1,9,17,0,14,2,3,19,0,1,87,3,0,0,0,254,6,21,14539
15305,48,1,10,4,0,30,1,3,21,1,0,93,2,1,0,5,256,1,35,14540
15323,80,3,7,9,0,32,3,3,19,1,1,74,1,1,1,1,274,10,28,14541
15336,55,0,13,11,1,27,1,1,21,1,2,98,0,2,0,3,273,4,33,14542
15349,92,1,7,19,0,23,2,3,16,0,0,79,1,2,0,2,284,8,29,14543
15361,40,1,14,6,1,18,3,0,17,1,1,86,0,1,0,0,236,1,44,14544
15373,90,4,2,21,1,30,1,0,13,0,2,78,3,0,1,4,284,5,29,14545
15386,78,0,13,5,0,24,3,0,24,1,0,63,2,2,1,1,250,2,31,14546
15400,84,4,9,13,0,21,1,0,16,0,0,87,1,0,1,3,266,5,21,14547
15411,67,2,12,13,2,16,3,1,18,1,0,87,2,7,0,2,271,4,34,14548
15423,91,5,5,12,0,20,2,2,18,1,0,74,1,1,1,1,268,4,30,14549
15433,54,2,11,7,1,26,0,0,18,0,1,95,1,7,0,1,254,7,23,14550
15447,79,6,4,16,0,27,0,4,21,2,1,82,0,4,1,5,285,10,23,14551
15461,77,2,12,5,0,29,1,1,14,0,0,53,2,0,0,3,246,0,46,14552
15473,96,3,15,16,2,19,1,1,21,0,1,79,1,4,0,2,285,8,16,14553
15485,58,3,15,7,0,26,9,0,32,1,0,79,4,4,0,5,275,1,31,14554
15497,102,4,10,22,7,21,2,3,15,1,0,82,1,2,1,3,294,2,17,14555
15511,60,3,9,6,0,32,3,1,14,0,1,83,4,4,0,1,262,7,34,14556
15519,97,2,13,18,1,20,4,1,14,2,0,72,1,0,0,6,275,6,17,14557
15532,77,2,11,9,2,26,4,1,27,0,2,84,1,2,0,2,283,4,29,14558
15544,82,1,8,11,0,37,1,2,13,0,0,87,4,0,0,2,296,8,40,14559
15558,75,1,15,11,1,26,2,1,18,1,0,82,3,2,0,9,284,9,28,14560
15571,87,5,10,13,3,24,2,3,19,0,1,70,0,2,0,3,284,14,28,14561
15587,56,3,21,10,0,32,2,1,20,0,0,77,1,4,0,2,270,6,35,14562
15597,100,1,7,15,0,24,0,0,23,0,0,67,1,1,0,1,267,6,21,14563
15611,66,3,15,10,0,25,2,0,19,0,0,64,5,4,0,5,271,3,50,14564
15623,81,6,19,16,0,22,2,1,24,0,0,72,1,3,2,2,279,3,25,14565
15633,61,3,15,9,0,28,4,4,29,1,0,83,1,0,0,0,275,2,35,14566
15649,75,1,6,21,2,19,2,3,20,1,1,95,4,4,0,0,285,8,23,14567
15658,80,2,10,9,1,28,3,0,18,1,1,71,0,2,0,4,273,5,38,14568
15671,72,5,11,15,2,24,3,2,15,1,1,79,3,2,0,3,278,6,34,14569
15681,63,0,16,8,0,21,5,2,23,0,2,79,0,4,0,3,259,5,26,14570
15696,84,4,12,12,1,18,4,2,15,0,0,98,2,2,1,1,277,2,18,14571
15707,70,3,16,6,1,23,4,1,32,0,0,82,2,5,0,3,280,5,27,14572
15722,75,4,10,18,2,29,3,0,17,0,0,88,1,4,0,4,281,8,17,14573
15735,65,1,5,5,1,22,3,0,14,0,0,89,2,4,0,1,254,4,38,14574
15750,84,5,10,24,1,18,2,0,22,0,0,77,1,4,0,1,287,3,35,14575
15761,83,2,11,5,0,27,4,0,22,0,0,76,3,4,0,1,274,1,35,14576
15775,89,2,14,21,1,26,3,3,14,0,4,73,1,3,3,3,283,5,18,14577
15787,56,3,7,8,0,23,1,1,23,0,2,83,2,2,0,1,245,4,29,14578
14913,19,0,3,0,0,6,0,0,6,0,0,243,1,1,0,0,286,1,6,15494
14926,11,0,1,0,0,3,1,1,2,0,0,278,2,0,0,0,301,0,2,15495
14939,7,0,2,2,0,4,1,0,2,0,0,253,0,0,1,0,275,0,3,15496
14952,18,2,0,1,0,4,2,0,6,0,0,240,0,0,0,0,285,0,12,15497
14963,12,0,1,1,0,4,0,0,2,0,0,258,1,0,0,1,280,0,0,15498
14975,22,1,1,2,0,9,0,2,2,0,2,249,2,0,0,0,303,0,10,15499
14991,14,0,0,1,0,9,0,1,5,0,0,256,1,1,1,0,291,0,2,15500
15001,17,1,0,2,0,9,1,0,4,0,0,235,0,0,1,0,279,0,9,15501
15013,11,0,1,2,0,8,2,0,3,0,0,237,0,0,0,0,277,0,13,15502
15024,18,0,1,1,0,3,0,0,6,0,0,248,1,0,0,2,285,0,5,15503
15039,10,1,0,2,0,9,2,1,4,0,2,255,1,0,0,1,292,0,4,15504
15048,24,0,0,2,0,7,2,0,0,0,2,236,0,1,0,0,282,0,8,15505
15058,11,0,0,0,0,5,3,1,4,0,1,258,0,0,0,0,287,0,4,15506
15068,13,0,1,1,0,7,0,0,8,1,0,255,0,0,0,1,295,2,6,15507
15080,7,0,3,2,0,2,0,0,1,1,0,275,0,0,0,1,295,0,3,15508
15093,23,1,0,2,1,9,1,1,3,0,0,250,2,0,0,0,303,0,10,15509
15106,11,1,1,2,0,4,1,2,4,0,0,254,1,0,0,0,289,0,8,15510
15118,14,3,1,5,0,6,0,2,5,0,0,235,5,0,0,0,281,1,4,15511
15130,6,1,2,1,0,8,0,1,3,0,1,266,0,0,0,0,296,1,6,15512
15141,27,1,1,1,1,9,0,1,4,0,1,243,0,0,0,0,301,1,11,15513
15154,22,1,2,1,0,10,0,1,0,0,0,234,1,2,0,0,284,0,12,15514
15166,18,3,1,1,1,7,1,0,0,1,1,250,1,0,0,0,290,0,5,15515
15178,7,0,3,0,0,4,0,0,2,0,1,262,0,1,0,0,284,0,4,15516
15191,28,0,0,2,1,2,0,1,1,0,0,246,1,0,0,1,288,1,4,15517
15203,11,3,2,4,0,5,1,0,2,0,0,248,2,0,0,0,287,1,8,15518
15215,17,1,1,1,0,2,2,0,6,1,0,260,1,0,0,0,297,1,3,15519
15228,22,0,2,2,1,8,1,2,4,0,0,236,1,0,1,1,290,0,8,15520
15241,19,1,0,6,0,5,1,1,5,0,0,258,0,0,0,0,302,0,5,15521
15252,11,1,1,2,0,6,1,0,1,0,0,259,1,0,0,0,289,0,4,15522
15263,22,2,1,5,0,4,1,1,6,0,0,249,1,0,0,0,293,0,1,15523
15275,13,0,2,2,0,10,1,1,3,0,0,250,1,2,0,0,295,0,10,15524
15286,24,2,0,2,1,11,0,1,2,0,0,254,4,0,0,0,305,0,4,15525
15299,15,0,0,1,1,5,2,0,3,0,1,270,3,0,0,0,300,0,1,15526
15312,19,4,1,5,0,7,0,0,4,0,0,239,6,0,0,1,292,1,5,15527
15324,16,0,0,1,0,2,2,2,1,0,0,256,0,1,0,1,288,2,4,15528
15335,26,1,1,2,0,9,0,0,2,1,0,243,0,1,0,0,295,1,8,15529
15348,21,0,1,2,0,2,0,0,2,0,0,242,0,0,0,1,280,2,7,15530
15359,14,0,0,1,0,7,1,1,6,0,1,266,0,0,0,0,304,0,4,15531
15372,20,0,2,0,0,3,0,0,2,0,0,251,0,1,0,0,283,0,4,15532
15385,21,0,1,2,0,7,0,0,0,6,1,244,1,0,0,0,297,0,14,15533
15398,13,0,1,2,0,6,1,2,1,1,0,1,236,2,0,0,269,0,4,15534
15408,22,3,1,3,0,7,0,0,7,0,0,257,0,0,0,0,308,0,6,15535
15419,12,1,2,0,0,3,0,1,4,0,1,244,2,1,0,0,284,1,12,15536
15435,4,1,0,0,0,5,0,0,1,0,0,62,0,0,1,0,76,0,2,15537
15443,21,1,2,3,0,5,0,0,2,0,0,237,3,0,0,0,277,0,3,15538
15455,12,0,2,4,0,9,1,0,4,0,0,249,0,1,0,0,289,0,7,15539
15469,8,1,2,1,0,6,2,0,3,0,1,252,2,2,0,0,286,1,5,15540
15480,11,4,1,2,0,9,0,1,2,0,0,260,1,1,0,0,302,0,10,15541
15494,13,2,3,3,0,2,1,0,5,0,1,250,0,1,0,1,292,1,9,15542
15507,14,0,1,3,0,6,4,0,5,0,0,192,0,0,0,0,232,1,6,15543
15523,146,5,7,1,1,7,0,1,10,0,3,38,1,1,0,6,276,13,36,15544
15534,105,4,2,2,0,5,0,2,7,0,3,30,0,2,0,8,198,9,19,15545
15547,160,7,5,2,0,13,0,1,7,0,0,55,1,3,0,11,319,17,37,15546
15560,144,15,1,10,4,4,1,0,14,0,4,56,1,1,0,4,305,18,28,15547
15573,144,14,5,5,0,16,0,1,19,0,1,62,2,5,1,5,329,17,32,15548
15584,170,18,3,7,3,8,1,0,8,2,1,37,0,3,0,6,320,21,32,15549
15596,113,18,4,4,1,18,1,0,21,0,0,74,2,2,0,3,314,9,44,15550
15610,112,6,5,9,1,13,0,0,13,1,4,81,0,1,0,3,293,16,28,15551
15621,114,12,5,4,1,14,2,0,18,2,1,63,1,1,0,8,298,24,28,15552
15635,135,34,6,6,4,8,4,1,16,0,1,40,1,1,0,2,297,12,26,15553
15646,107,8,7,3,0,12,0,0,10,0,0,56,1,0,0,0,308,22,82,15554
15660,126,18,3,7,2,11,1,0,14,1,0,62,2,2,0,2,287,13,22,15555
15673,133,7,5,6,0,14,1,0,12,0,0,43,1,3,1,3,288,15,44,15556
15684,150,14,3,9,3,7,5,1,10,0,2,64,0,0,1,2,305,18,15,15557
15697,127,7,10,1,1,30,1,0,11,0,1,68,1,6,0,5,299,6,24,15558
15706,125,16,9,9,2,9,0,3,16,0,1,60,0,0,1,0,294,16,26,15559
15717,151,8,3,1,1,11,3,1,9,3,1,57,0,5,0,8,306,11,32,15560
15728,147,13,5,9,0,14,2,2,7,1,1,52,1,3,0,4,303,13,30,15561
15741,118,13,4,0,0,18,1,0,20,1,1,57,0,5,1,3,295,10,43,15562
15756,132,21,3,7,0,14,3,1,9,0,1,55,4,0,0,4,307,19,35,15563
14914,128,5,6,6,0,30,3,0,18,0,1,48,1,0,1,7,291,12,25,16486
14929,143,1,5,1,0,32,2,1,15,0,0,22,0,2,0,6,295,23,42,16487
14940,167,3,0,3,0,6,3,0,12,0,0,16,1,1,0,3,296,32,49,16488
14949,125,6,2,6,0,19,1,1,22,0,2,29,1,1,0,6,293,16,56,16489
14962,176,10,1,4,0,13,1,0,22,0,1,28,1,1,0,1,301,15,27,16490
14974,145,4,4,3,0,25,1,2,10,0,0,31,0,2,1,6,299,13,52,16491
14984,125,4,2,6,0,21,0,0,23,1,1,36,2,1,2,8,293,18,42,16492
14995,130,3,4,2,0,33,3,0,27,1,3,37,2,1,1,6,299,15,31,16493
15008,147,2,0,6,0,25,2,1,20,0,0,24,1,2,0,10,278,8,30,16494
15021,159,4,4,3,0,19,2,0,15,1,1,25,3,3,1,10,295,13,32,16495
15035,141,7,5,7,1,19,0,0,19,1,4,31,0,1,1,4,290,14,35,16496
15046,135,4,4,2,1,25,3,1,23,0,1,23,2,1,0,14,311,24,48,16497
15057,157,0,5,5,2,21,2,1,11,3,2,22,1,1,0,10,288,13,32,16498
15070,159,2,3,2,1,28,0,1,19,0,2,22,3,3,0,11,314,23,35,16499
15082,149,2,0,12,0,22,0,4,17,1,0,34,0,2,0,2,289,16,28,16500
15096,134,7,3,1,0,26,3,1,20,3,0,29,0,1,0,11,296,15,40,16501
15109,136,5,0,5,1,18,1,3,28,0,0,31,0,1,1,17,284,13,24,16502
15119,174,9,0,8,2,17,1,0,17,1,1,31,1,4,0,3,302,10,23,16503
15132,137,1,0,4,1,15,2,3,14,0,3,28,0,1,0,6,281,23,43,16504
15146,137,3,2,6,0,25,4,1,23,0,0,31,4,3,0,6,308,16,47,16505
15160,147,7,1,5,0,15,0,0,13,0,1,34,3,2,0,9,286,17,32,16506
15173,145,2,5,2,2,22,0,0,24,1,0,28,4,3,0,5,305,20,42,16507
15186,156,5,2,6,2,10,0,2,17,0,3,35,2,0,0,4,281,18,19,16508
15199,140,5,4,5,3,26,2,0,20,2,2,27,4,2,0,5,310,20,43,16509
15209,145,6,1,3,0,13,2,0,17,0,0,45,0,3,0,7,294,15,37,16510
15224,146,2,3,1,2,29,0,1,28,0,0,25,1,1,1,11,309,15,43,16511
15234,151,7,1,2,0,30,1,0,19,0,1,28,1,4,1,8,290,13,23,16512
15247,139,5,2,2,0,28,4,1,20,0,0,33,0,2,0,5,300,13,46,16513
15257,150,7,3,5,2,19,1,0,18,1,0,33,4,0,0,2,292,16,31,16514
15271,116,5,0,4,0,27,2,3,35,0,0,30,2,2,1,9,302,19,47,16515
15282,134,2,1,12,5,23,0,2,28,2,0,27,0,3,0,8,290,16,27,16516
15296,135,3,1,2,1,28,1,0,19,0,0,30,2,3,0,7,287,13,42,16517
15309,146,6,1,8,1,14,1,1,35,0,1,25,1,3,0,15,289,0,31,16518
15321,144,0,1,4,3,31,1,2,20,0,0,42,0,1,0,10,306,13,34,16519
15333,147,4,3,5,1,16,3,0,23,0,1,27,0,1,0,6,303,26,40,16520
15345,105,3,6,5,1,44,2,1,15,0,1,35,5,2,3,9,293,12,44,16521
15358,144,4,2,2,0,16,0,0,24,0,0,27,3,2,1,9,287,14,39,16522
15369,134,7,1,3,0,21,3,1,12,0,0,26,0,1,0,7,290,20,54,16523
15382,148,3,4,5,2,22,0,0,22,0,1,39,1,4,0,11,302,13,27,16524
15393,121,4,7,1,0,29,1,1,15,0,1,44,2,2,1,12,307,27,39,16525
15413,141,8,1,1,1,20,1,0,17,0,4,38,4,1,1,6,288,17,27,16526
15426,148,5,11,3,1,15,1,0,29,1,0,29,1,0,0,7,302,20,31,16527
15438,135,5,1,3,3,26,3,0,11,0,1,37,2,2,0,5,274,13,27,16528
15450,133,5,2,2,3,28,2,0,27,1,0,35,0,2,0,3,309,20,46,16529
15462,137,3,2,3,0,30,0,0,16,1,0,37,1,0,0,5,290,29,26,16530
15475,48,2,0,2,0,14,0,1,9,0,0,15,0,0,0,1,129,5,32,16531
